category,id,mass,scale
VideoGameController,a0b126315ac274ba040aed0c3e87e91,0.2899922776,0.0005259663
Speaker,a23a775c5bfec73d8275986ae1324d10,1.1340493787,0.0001530391
FloorLamp,646031cc994df3be11fd25b4ef1afe87,0.0017074928,0.0021847027
2Shelves,1ab8202a944a6ff1de650492e45fb14f,0.1271833405,0.0060204043
TV,a54affb5b29b0585cc98452c8fce6b43,0.0398649919,0.000831449
Mirror,3c606dcfa914bc3435836c728d324152,0.0275839972,0.0026208765
Couch,8efa91e2f3e2eaf7bdc82a7932cd806,0.2386344379,0.0026942595
Printer,90fc6f7b0b84755796348cae6ab0021,0.54432306,0.01403347
PersonStanding,ee059fc28f23b8234cde0c4922f7cbaf,0.0419144917,0.0075929181
DeskLamp,f89d2cd5a2853485dc26eaa9eecf351c,0.2411565748,0.0027953505
CerealBox,16afaf11b6a9578444d3a157597f918b,0.536106693,0.0033183617
Table,46cef01263d9b449405738a4d4d0fc7f,0.0893720888,0.0074537738
SingleBed,8a3736a26c1d613f28ff4c8506df90e3,0.0408458075,0.0019404558
Hanger,5aa1d74d04065fd98a7103092f8e8a33,0.0003977908,0.0005780981
Candle,5c792b8f5c0416adfef16454b9792325,0.0838118541,0.0106005497
TvStand,eaf341c056c79bec1a2c782fdbf60db6,0.2611188488,0.0037126555
Guitar,ffa8015ea7ab2e0b900fb9e135826c5e,0.010162096,0.0042366372
Desk,9dd91ad8d34c249970521b3539fadd3f,0.0046229867,0.0803138648
TV,f800fbcdef1ac9038b5dbcd4be5ceef8,0.0019211998,0.0008676775
5Shelves,75b534f907b9d89491c352d02061b3f7,0.0102023414,0.001491242
AccentTable,262020e2d4384d3f7ff6ace05b36a5,0.915553767,0.011159528
5Shelves,9ba6a44ad22d6ce192e0b07fda7527d0,0.1158329116,0.0014346851
Bird,79ec4c73801b76e0da742f07f7037998,0.005073659,0.1623849455
WallClock,1e2ea05e566e315c35836c728d324152,0.5397998411,0.0251901515
OfficeChair,709a5038988a70f58e6803fc947043b9,0.0678668059,0.0092304352
Cup,fbd39539ca4b2a124e23e9314af9ae57,0.0199622626,0.0395599991
Barstool,67fe55fe88466c73e25492f5f62d416f,0.0094040016,0.0045160958
SingleBed,c8143cdeef854217ef6ac413431bcfc6,0.0676174028,0.0023771861
LightSwitch,d712cc06d3eca23236c647555b2625fa,0.0123430961,0.001167302
OfficeSideChair,8bd8c34158a3aa04f91663a74ccd2338,0.0091847915,0.0041111772
TrashBin,7c86cdecd3b2d29125ebd1cd0b422e32,0.2590103408,0.0076478638
Sink,718fec276812bb45322ed2ef5fc90e25,0.0408845996,0.0077161804
Vase,6f2c815565cfdb97a1c637e821f12a67,0.0372040719,0.0015973322
Vase,ad64ff0a281c92b7eb895521e4d63cbe,0.3468507918,0.0018635167
Dresser,4f1f3dfc8920f9dae686aa70c072b0f2,0.0844765476,0.0022373763
GameTable,65721c2b06dede92b8e50e34d97cfe72,0.0575245814,0.002562233
ChestOfDrawers,2d005b0dcafff5ea5038551fba8317c1,0.1270364808,0.0086156698
Bookcase,284dcb5a5104a2d3c6fd2302d2f285c,0.1480053081,0.0025497295
Painting,bc6c29dae1d411936aab93c2a3217801,0.0069091736,0.0082436583
TrashBin,137e78f5b0fdb666c325c205463de4b7,0.6792107164,0.0015273561
Dresser,8d07bccf7d944c97f772a7ed7ffb61,0.3883848414,0.003819231
BeerBottle,5566f264a6fa08cd2a68e506fbd6eecf,0.2882775829,0.0018700956
VideoGameController,25d7e6f3a56202aa872865ea0c4f831,0.1078190089,0.0017395943
ChildBed,ca8d094e63f66ddcae6fe29dd17620c1,0.323164363,0.0031274896
Keyboard,fd2b9801fad1aefbfff0f548d21dfdb7,0.0557081654,0.0207638017
FileCabinet,75fe06475f7b7241920de219c00d1c3b,0.297013849,0.0065738621
PaperBox,7291de8bb379e295bb7ac4d22a68ec08,0.0047399715,0.0016967995
Fireplace,7fb7a28b1ee4e9715eead856a4605937,0.1962655628,0.0059559245
Dresser,d769336a0206d614dab72035db8eafd,0.7624386566,0.0061258712
CoffeeTable,6e13d5d26a0c53e13a66b6fe2c876ded,0.0448670588,0.0022759374
Donut,eed8823f3c060f7d1f933ebd223432ce,0.0276554667,0.0003687156
Purse,74c548ef3ca7b1987515e7bb7dba4019,0.0140925742,0.0048423106
TV,136f324d97cbbbddaa9981fc7a12f6eb,0.5439429421,0.0079983404
Credenza,b494c7f7f0482c0b79d2301a494fb890,1.6473356117,0.0068766333
EndTable,f8d31ad894826ece35836c728d324152,0.8897583411,0.011182917
ToiletPaper,a83653ad2ba5562b713429629f985672,0.0245927994,0.0128537232
Piano,57b9cc86ec0309913bd4975c87c7a868,0.2751582156,0.00315905
PS2,c67780ee1bba00bb647b426013ef999b,1.3236933124,0.0266137082
Monitor,78e7b27f68570f3c47dcca01880c200f,0.0360654633,0.00635759
TableLamp,605ddd207eed0d81414aaa1b9210e59a,0.0114809658,0.009766956
Chair,6d6e634ff34bd350c511e6b9b3b344f3,0.0516910135,0.0006261704
Couch,82d25519070e3d5d6f1ad7def14e2855,0.0815819083,0.0014768786
EndTable,c55dc24c7d7e0d1ec3e8c31db303ef20,0.0677238481,0.0067889005
DeskLamp,5aeb223a91320c39edd4171cd40b3feb,0.003297369,0.0060878396
Wii,effdc659515ff747eb2c6725049f8f,0.6535300504,0.0283614118
Pencil,5580924f960463d5aa26b0b13ca3661,0.018656318,0.0611174577
WallUnit,c32efd36e61ef82813048bc4381266fe,0.0029272468,0.0004658145
Vase,415a96bfbb45b3ee35836c728d324152,0.0520312161,0.0206096183
Fish,8e08d0309eeaea3391837c6e444d6d63,0.0403702975,0.0267253854
OfficeChair,94e289c89059106bd8f74b0004a598cd,0.0178475238,0.0031862193
Piano,1d139c80e904584b4243f79fcf368f62,0.1003671855,0.0025252041
PottedPlant,2ced0e8b401cf8ad575b450695b814fe,0.0029825047,0.0027421261
Chair,59ee0ee98def6f1e14b86d5282eb8301,0.0027525875,0.0026096708
TrashBin,122c2614d9b5b0bc3a00cfa3e3cb7dc5,0.2587675911,0.0013340899
Couch,3e499689bae22f3ab89ca298cd9a646,0.3341523474,0.0033351852
WallClock,fac633a56e88786559d14889fe22f10,0.0254450576,0.0008209565
Monitor,7c889c3c89dd0933ce2fdea99c5936e8,0.1266729084,0.0106806636
TableLamp,366b8a4c8e38961597910e2efc6028df,0.0084998706,0.0014213145
Airplane,7b134f6573e7270fb0a79e28606cb167,0.0449208739,0.0064070721
Controller,61c6c6a47e5b9d34496c7671bf276db5,0.0378176505,0.0087726396
Couch,5fffafa504c7ee2a8c4f202fffc87396,0.1997597881,0.0025071572
MediaDiscs,949b5b3e53e1cf6340b559ef47048b86,0.1870532884,0.042807824
PottedPlant,d86c0b558a512bdbfcab7ca97d915ab1,0.0122667666,0.002267719
Chair,6d99e336203f996daa69dfdc5532bb13,0.0276843612,3.59084e-05
Chair,4f061233795740bb411c679938d00104,0.2329785377,0.0009024927
Couch,d08fc6f10d07dfd8c05575120a46cd3b,0.0159571717,0.0009936674
ChestOfDrawers,18d0a9703a1151475f4d9bb2d20be1fe,0.0408666586,0.0025727419
Hammer,e86500f6e9b4e88ea8963fe61f2bc75f,0.006771713,0.0068123808
Chair,b81d49692e2a83dfe4edd961eb30e90b,0.3764679673,0.0116528826
PaperClip,eae0ad4338f22f3f7c8489092272d18,0.0124069325,0.1420684102
Bowl,64ccb121147c56af48ce81ccd3000f65,0.0368416006,0.0186973955
DiningTable,9335060416f8003f8c159f8d5e761b17,0.2761792216,0.0055189254
SideChair,da4da87b6a013690e3f7a74e12a274ef,0.0007324046,0.0028189908
TV,bfd57bdfa26cea8b5db5515d1151e20c,0.0777633356,0.0055279452
PottedPlant,8f3ece3c7b11dfca27170042f46719ed,0.0011461783,0.0019179453
PillBottle,6bfcacdff00d57c633774da3deff863,0.1809160803,0.0623636582
Sideboard,ed53eee8877daca83f07ca1042ba5dfc,0.4614322387,0.0046095044
TV,c1689929d2d53f5b6dfd1a7a1f93221b,0.4123824737,0.012882579
PersonStanding,158b64ae73f514045071967803b3d7cf,0.0394949007,0.0049164591
Bowl,53476e51e6bb59eaf35de0153a1c1eca,0.1174268466,0.0112597747
Desk,d0b38b27495542461b02cde7e81f0fc3,0.0888328827,0.00519427
Plate,c36966119b500162c095b28b76313ec2,0.0030508404,0.0038158207
Couch,107637b6bdf8129d4904d89e9169817b,0.0586543828,0.0015028598
Bench,65e7b3316245780bb5512a11bb8b2bf4,0.001172353,0.0014299651
Bottle,9afea0432f292379dc0e610397fef7f9,0.0111100722,0.0009699377
Sideboard,4c819828ed6f1a9c391e4d6c585a697a,0.3468179181,0.0031952553
EndTable,d26f2c85a4aafa72db6f3ca49e992ad8,0.1603047516,0.0072276377
Chair,c4c598c29a542a5f150539b40d03634f,0.0467848534,0.0010992052
Lamp,84773a773c613e15fa77e1d5896961bf,0.0128676347,0.003969206
Calculator,cdf2273b23d3f147f1c83b9415baaca4,0.2715639889,0.0231848436
Armoire,81c66b56536f9d4e67ccf4016f348ad9,0.1363915722,0.0012259647
Cake,655c8c60dfc6fd4e594e9dc890a68696,0.4364140096,0.0072980116
CerealBox,2a60f4a6abc7d1541b42cc426459cc26,0.0109917505,0.0078949375
Gun,e4476e9c96e72bf454ce4c7044f859dd,0.0011533025,0.000133738
Picture,88f96db5ca4a924598d5fc0473d00a1c,0.0260128903,0.0031891892
Desktop,6b5ca84ee96cc99b72b0c56f758d6baf,0.6743080607,0.0367534297
AABattery,b19a5b014dc258084c67f377a28bcf90,0.0054153,0.0356674374
Curtain,e6ae5d7eef73845035836c728d324152,0.0130623342,0.0028343515
Chair,7d8e6b132c64d909b161f36d4e309050,0.0188368547,0.0027141222
Armoire,b7a9d8b469cb06037824b732b006daaa,0.7169775499,0.0048023964
MilkCarton,357348cf087fb03898feb9a919eb17de,0.3445822767,0.0174145046
Vase,bb1a0d719c6c92ec564ef9ade41a3447,0.0300965603,0.0015001989
Recliner,86a25532f255728fdaeb838d0771f3b5,0.4508357593,0.0054373083
Bird,c40c0001176913ad966682ff0be3efee,0.1436116764,0.0061762814
Chair,6083579c76e60aea25af37f812eb1801,0.0760545162,0.0044310216
ChestOfDrawers,985eb4a8f9914873738e43095496b061,0.1059029712,0.0038726177
Dresser,b5fb472b07fa88982f9ea281cc67f147,0.2647945934,0.0032844133
SideChair,d311e10015f19bb7482d5f087974fa09,0.0087767449,0.0027924486
Teacup,659192a6ba300f1f4293529704725d98,0.0025714374,0.0004393221
TV,80968124315c8b131f6a5b0146bf3030,0.0795685908,0.0053357528
Poster,d46e1538d254c08b26675c7a5c3b5392,0.1035100924,0.0050271166
Nightstand,71abc627cfd54f436d6e7bc5c1025774,0.0495828131,0.0050797136
Gun,64de829974eda65ad64b7af7b23f8df9,0.0070827987,0.0002243634
Couch,8701046c07327e3063f9008a349ae40b,0.6590153443,0.0032381628
Couch,7fb8fdbc8c32dc2aad6d7e3d5c0179fe,0.6798689027,0.0037941644
FoodItem,4a1cc007d6e0754d18b14db3b83de9ff,0.3249665402,0.0362279915
5Shelves,225da2a2b7a461e349edb0f98d2a2a29,0.0069942169,0.0015925369
ChestOfDrawers,ea6571f7ef98f562fca88347d0eb86ef,2.0382725919,0.0083841595
Watch,c2ad15817e54bd01f7a6ba154b1bfb92,0.0006894129,0.000251348
Bag,f297885d4918000ec8724d5673a063a6,0.0564086255,0.0143616749
DonutBox,9b150eac28e668f36776771c8bc4ff9,0.1486064875,0.0080742335
PersonStanding,942934260acc0317a3e9c423232171a1,0.0212832709,0.0913862176
Couch,7c92e64a328f1b968f6cc6fefa15515a,0.0109753905,0.0010365909
Laptop,9728d5d4ba7fc664aa4473b82fdc5099,0.0119061549,0.0023177895
MediaPlayer,544726f2240cd5522177f8047157dde,0.2482392365,0.0153058851
FloorLamp,b89c720c2b2f236c04ea93c895f88f6,0.0006757798,0.0025124063
WallLamp,a8c29e4599ff40e9e00f99823cdf89b1,0.1829851244,0.0148699551
Table,52b21f73be2c3ae2a7f67d299f7e7c6d,0.1984696942,0.0066073521
TV,a4f0abff13c9c4b767bc4804d569adc4,0.1188088888,0.0048624186
Table,7a2f94d95992b5716521d4b69744cc6d,0.0040346171,0.0032753911
Chaise,c033d994085ef79c88dcbe86402c7c15,0.0127084525,0.0025953206
Bear,931aed954d9930a6cf3c4bee96d5618c,0.2055051626,0.0004267642
AccentTable,ab7405d5b3ae15565e7087f2d9a278a9,0.028459866,0.0059220742
OutdoorTable,bffe2cb9e195323aa480742f4529182b,0.0087172139,0.0050467654
Barstool,fc32f33c278a4e16b057261be64dfc5,0.0044683241,0.0028504288
Couch,80b3fb6bae282ec24ca35f9816a36449,0.0253843466,0.0013755404
WallLamp,8a92c7945bc7370e7eb00a494c61433f,0.0238831636,0.0170779109
Desktop,9326cfbdcad5bdea9b577a2e18dddbd,0.0066237786,0.0007751949
Faucet,f8ff61c5374aef8672101dcac4ed75d3,0.1628407444,0.0519910767
Pencil,16bfbe99ccb1ed2cf54e1b6f41fdd78a,0.0097743584,0.0387722188
Armoire,206c0b13dea6bc69250ac99e3f2c51e9,0.0765088731,0.0024928809
Plant,a9a97989e3a512a95d263e3d3874b458,0.0757617038,0.0024805903
RoundBed,2a186bc37c3f82934a19fb7da722fffe,0.6559661675,0.000531798
TissueBox,78f9f10fde0ae0bcd2673f5dfbf4ce1,2.2942160097,0.0563308789
Scissors,7269bfabad0e849fae2e418ba2a26fc3,0.0044010672,0.0004972454
TrashBin,a0979e4a6ac08382d4d8765e3910f617,0.4216288218,0.0096201177
ToyFigure,14e4cb9d8fd5c29f60467dddaf5cfe3f,0.083118673,0.001053621
FoodItem,198d36bcfacb1a7a4212ff51b27f0221,0.0046344837,0.0106590364
Barstool,701617f593e5d8bd8e9d341bc3648f0d,0.0115729724,0.0060209887
OfficeChair,f6ff3b66e6b33aac4a71cad339b19319,0.0022919791,0.0022038459
Chair,82ac145a471e406f35836c728d324152,0.0168754097,0.0023271234
MediaPlayer,bd76dee31cdad0f0bb62a53e25c6d701,0.0398077701,0.0002368803
Keyboard,a250e6193d406587e3f7a74e12a274ef,0.077611406,2.93863e-05
Armoire,dc696e4a8739f088ef6618c418e82dac,0.1024354151,0.0019773825
ToyFigure,e37c0e9ad795186bd9dcc94fa2e170e8,0.1883389325,0.0002223547
Cabinet,ef3b459ecb092dc5738e43095496b061,0.0436042199,0.0035921666
Armoire,ea5f7c0058b29171a07adf211fc9c0d3,0.6803140692,0.0041605754
Monitor,947b6059478f37f07814070d66e86235,0.2069678939,0.0272072576
Piano,7f958d2487a826bcd11510e8e4b5518b,0.3448219835,0.0071647933
Dog,35f73ca2716aefcfbeccafa1b3b5f850,0.1007112965,0.0041745997
Keyboard,46852e4a3930580ce40d8d5d4209db73,0.008770619,0.0003493847
Pan,8700ac31400f39646c1715a656a459af,0.0289400109,0.0012514461
WallLamp,78a2c106969e8513183e40734fb128fb,0.0012449641,0.0027781954
AccentChair,d75b618231bf0815492a611633bf8558,0.4410103036,0.0089675588
Pan,b893464f1ca6bfebbda72093f9b5aa73,0.0231079046,0.0054332546
Easel,73ea9f6d992cc41734eb3a9b6992d95b,0.1226867596,0.0051210818
QueenBed,7778506f7d1fc4a6db93252e6cb8fe64,0.0505917763,0.0017971116
Monitor,8a89e2085e5f8404da89bed86b8f9261,0.2025501026,2.07128e-05
LightSwitch,420321d376caaa07a267899cf8ceb299,0.0387624144,0.044174202
CellPhone,e5c31d3b8bed5d1925c70fb1df3f879b,0.0476438465,0.0006380595
TrashBin,8f56da70f43f79471c7cc6645e3c9a3b,0.2659549788,0.0061765834
Painting,952fb61fa36e404c9ef4da7e6e993e74,0.0220837994,0.0028237006
Couch,4735568bd188aefcb8e1b99345a5afd4,0.0347466798,0.0017055183
ToiletPaper,a83653ad2ba5562b713429629f985672,0.0312681115,0.0139249455
OfficeChair,ddb1719ab1de1a6df91663a74ccd2338,0.0028741288,0.0032171884
SodaCan,82707cb29ebb39e44c0e75031159cd3c,0.0512751642,0.0010573198
USBStick,f40a552853880bc71262e44515a2f289,0.0153615084,0.099693022
Washer,f1c939830f193b301f3d773b4af1f0c9,0.574644179,0.0051066844
TV,32647467e7fb17388c44d31080397d4b,0.0573709642,0.0024245767
Monitor,2fc578c8daf35023ef641b9022b66b97,0.082696785,0.0078910239
Car,aeeb2fb31215f3249acee38782dd9680,0.244838529,0.0016751919
MediaPlayer,484d426be1eb399be0032350401b42b9,0.2192969612,0.0064168431
Stapler,58a427e5201aa43be00ace8e7c1a5eeb,0.2689447184,0.0475335562
Plant,cc94890027257ee04c8862e0428f5ba3,0.5404191816,0.0003215054
Washer,f0a1e9e6ad4b47b60a634b9aafd6dbd,0.1904324358,0.0040951842
Guitar,249e51107b65a3c2622c8cfa317e01c6,0.0470600641,0.0090291264
StandingClock,758885e4c4e7bdd8e08074c1d83054ad,0.1199618622,0.0149372281
PottedPlant,9f34cb4a30723bda7bf41c709bc6a298,0.0220020844,0.0082945369
Sideboard,da7ecb0b8eb54f1bf0a28d4d45d41ee2,0.8833135441,0.0063289363
Bench,29fafe9d3b95e324535e3a87e2212e35,0.0019952334,0.0014127952
Recliner,1c3f1a9cea91359c4c3e19c2c67c262f,1.1696966248,0.0078867458
Teapot,93c6553dc3f2ad11012cc02986a86c3,0.1031300286,0.0121114753
6Shelves,bc80335bbfda741df1783a44a88d6274,0.1403457405,0.0019385532
Fork,96d00c864c4eac5e11c161328704ecdf,0.0007432972,0.0179557694
Room,room17,0.0237946084,0.0005217882
Vase,d1f9e06eeb9e5fe237af722b64576c2,0.282012186,0.0173414318
Pencil,2b5dd21c9645c4c45ad909ab756c9f8b,0.0047313369,0.000456158
Plant,8843d15fa462508a2115498f1e43a9fa,0.0196089611,0.0008132561
Dresser,1bba52fa91ad1f9d7ff6ace05b36a5,1.9397622112,0.0069835382
CurioCabinet,18efc77e6837f7d311e76965808086c8,0.0801026726,0.0015097144
Chair,e558ea8e0467c63335836c728d324152,0.8880963374,0.0065532161
MilkCarton,f5b5a24adc6826ace41b639931f9ca1,0.2477673138,0.0156007955
CeilingLamp,d231a8b21aeeb7d78749901456352d5,0.0010896933,0.0011345623
Dresser,b12fd3c4e5912a7dd8b510632cc84b8c,0.0815049495,0.0021191558
DoubleBed,604dd4b3dae40c1c2a7c8c5a4620acb,0.177710854,0.0027501869
FoodItem,1a10ecfcaac04c882d17d82c03b66,0.2471631036,0.0096447714
CeilingLamp,835d3e4cf591ad35e53644a675fa445b,0.053254413,0.0093897827
Airplane,4bbaeb86a25aceeafc5cf0b9659dfb50,0.0165104106,0.0006044983
GameTable,b23030e1b7084fd9d38913e96bbf2a5d,0.0589687542,0.0034454123
Knife,14a0e49caa52c64876b7125ca47291cb,0.0023632142,0.0003647697
Candle,187d89b0c436d0edc8ab9067fbd9681d,0.0300085253,0.0130654976
TV,88be1603c4e07fed6418651cc29befff,0.0721814965,0.0021687532
Horse,e46656bb718b08a5e80df3c23687288a,0.0563110866,0.0033278903
Chair,670b45cb308014ea413908c0e169330,0.0673203497,8.3054e-06
TV,9e9362bba28c11bc7610525f9c71f290,0.0742615585,0.000968387
Vase,1febe89e0336d5bcee106795de609335,0.0545707193,0.0132320021
DiningTable,4b92aa95cc2210c3f017dd57a82a3a39,0.0186371646,0.0064794178
FloorLamp,6c39b3fc7258fa218749901456352d5,0.1031471488,0.0057607965
Desk,bf767ebd7ed875e7568f5d1b69b4d09f,0.0696930983,0.0041969317
Desktop,2e3a36f0549037dd26458146b06d83ed,1.0680868636,0.0141185646
Gun,a65ffa892dfc8897dd67d490a3e83d9e,0.3016916252,0.0102044097
FloorLamp,a4e4446f8ba07f1730612f5c0ef21eb8,0.0002901491,0.0014560997
Couch,2c12a9ba6d4d25df8af30108ea9ccb6c,0.6156391194,0.0025692453
Monitor,3c4c7ec7ffdfec50f39105e1e4d2e270,0.3722701331,0.0192961755
TrashBin,e698718c0fbab4c640b8e8300136ba35,0.0098356861,0.0021566981
Mug,336122c3105440d193e42e2720468bf0,0.0379227215,0.0275781432
TV,8727c342e3ff2189859a7164d38b0d13,0.0354612621,0.0021051757
OfficeSideChair,9e432410626390fd9cd431573238602d,0.0388954599,0.0094753116
Hammer,4502bbd24057ac99c2ca1dbfbac7f449,0.0271595891,0.0002504554
Laptop,e755e5704beaa9dda50b88953d263a42,0.0766971044,0.0108084481
Mug,b46a9c35587a38f6e87dab59b7e63362,0.0388781449,0.0044520389
Laptop,39e61115ba9df4d3cf75707bd872e2b3,0.221610699,0.0085579023
Monitor,4744bc26253dd076174f1b91e00d9f2d,0.1264987381,0.011990093
WallUnit,bbe03657eeed21adee1f34277d999a48,0.2118596177,0.0044460355
SingleBed,9aa9963420001746b3cf15c77de45986,0.0496540653,0.0020320716
TV,e0b3221594342fdf6e0bb1693e265165,0.1023510047,0.0007173792
Nightstand,3d3b4b8874f2aaddc397356311cbeea4,0.047825959,0.0050060892
Cabinet,81d2e6eb0768c15110145cc1b33dac39,0.0260667963,0.0005677682
CoatRack,23786288bb8f13962cba66dc6aeabcd4,0.1054107094,0.0087155198
Recliner,908fd690e253f651f1783a44a88d6274,0.7404625842,0.0082292269
Chaise,2d75f86921cb919b88dcbe86402c7c15,0.0047736389,0.0016069191
Cabinet,59101435df85565a93c1baf9420e7101,0.3162806104,0.0112564865
Chaise,92265db5f75e18cce3f7a74e12a274ef,0.0481105532,3.6189e-06
AccentTable,42df67bcad713396e9750bcb34c78caa,0.0508849559,0.0049993768
ToiletPaper,39ee1fdc9b314b4c8ad12ca6224f4ace,0.0634075036,0.0029178517
Couch,bb53613789a3e9158d736fde63f29661,0.3949649773,0.0018901173
Cabinet,3ce269754704607535836c728d324152,0.1742101316,0.0034641645
QueenBed,7db180197a1ce7f3f7e27638e63d848,0.2766923385,0.0038584974
Stapler,376eb047b40ef4f6a480e3d8fdbd4a92,0.0562276424,0.0273558552
StandingClock,10a200395145c61aea2f5d52559debc,0.0145011741,0.0009892946
Eraser,1becba69a6c26be02c0f5b5b20a5a506,0.2873629299,0.009392433
Chaise,8da3f274f479152756dee24cee393d83,0.0030036998,6.01192e-05
FloorLamp,4ac2d95bbb9c03d1e5fc53e1eb2fc4a7,0.0121409079,0.0038535211
Oven,b3e723d0231066a45a1bada754e9e91,0.9558667656,0.0089270673
Dresser,cfa75172f421c6715264cf6e905d8353,0.5630206664,0.0010840709
Ottoman,73ca02936c5bfb2cd7111dd049b31173,0.2628677892,0.0091574359
TrashBin,6d21c75bbe308322513c73fd461b230a,0.0075777072,0.0002161728
Shirt,75788b0b4a5f4499a5d9e352dbc57182,0.0249422599,0.0063121801
OfficeChair,3fc6ab5d3c52c128d810b14a81e12eca,0.0176688707,0.0035328299
PS2,156b55cd3d9a6757d239d19077185143,0.0344527079,0.0001858119
TableLamp,25f1a1563f38912250f0b0248b30425,0.0043381067,0.0066009153
Vase,12d643221a3edaa4ab361b6be63163da,0.0096662347,0.0025160518
Chair,f9c83b4ce4911b03593ebeeedbff73b,0.2785960291,0.0041786786
Book,966f99bf764882a5b4305483d4641c5e,0.047825295,0.0006287043
WallUnit,7d3db3949eb65b34391e4d6c585a697a,0.4413579323,0.0031875805
ChestOfDrawers,e20a4db61eb83e2cac27179ae57fd682,0.8480220148,0.0066557545
SideChair,4afe3d1ef68515bdd6a6b5838ef6b356,0.0083124251,0.0030756442
FloorLamp,956ceca8386375257252c133a7e17d94,0.196628243,0.0068954315
Chair,8bd61f9f64c4e1eef91663a74ccd2338,0.0177118503,0.0033895501
Couch,8043ff469c9bed4d48c575435d16be7c,0.1062892292,0.0022496005
WallArt,8858ebab9fc5d7f9e3f7a74e12a274ef,0.012557842,0.0024220545
DresserWithMirror,9182be1d6719f67d9e05f04c67edaa05,0.0502021674,0.0036921019
QueenBed,e41ee5a5f2cbfd79f147e6443e4a3313,0.2259101239,0.0029591696
WallLamp,738cebb6eab9151bd4a8d9e46acec1f4,0.023344965,0.0115810156
Knife,e0f22e1c6d90923a81fbe2a60fd5a955,0.0039304277,0.0231359961
Refrigerator,7778d492232d8e54a44340bf227e40,0.0406330719,0.0014535864
Couch,440e3ad55b603cb1b071d266df0a3bf5,0.5965146372,0.0039024488
Sideboard,1589ca6e3cdc1d4abd7834b955162bf5,0.0163770489,0.0020315717
Cabinet,80113fcd268e9ec1ff39bc46d08d7bbf,0.0869978977,0.0026738373
Eraser,a2c4b079ee4b2750bbda4bd2b976d8f7,0.1769337166,0.0669950294
ComputerMouse,be0e483839b977f1ce8bf8bfdf6340e2,0.0806303191,0.0355137912
FloorLamp,d00391a3bec2a9456a44fdd49dec8069,0.001740301,0.0014025467
Toilet,497833f2073ba6ff70d45c28bef72613,0.7458428218,0.0095848601
Printer,345e73379e3e792ca62e1b91e7affd98,0.764258906,5.16151e-05
Chair,ba9b35c49d861f7f4e994a4c55e56a4f,0.0390165372,0.0072234352
Keyboard,ac37c2bffd932033c03cb21be18ac701,0.0010137103,0.0008688853
Dresser,e9e3f04bce3933a2c62986712894256b,0.0060387041,0.0016957034
ToyFigure,e84e2abc7d52e97594c82b4c22576d29,0.1492626089,0.0044130194
WineGlass,ec742ff34906e5e890234001fde0a408,0.0142435465,0.031009321
Chair,fd7bed78a49e57eb88dcbe86402c7c15,0.002158334,0.0028731864
Speaker,eb9de225b5d502c1278fe505f40d50be,0.4456537717,3.53237e-05
Gun,9324ea3ef0f3b33239a22f83a4a90eb,0.0141507697,0.0059932957
Cabinet,b51451ecb365ddb24da5feafe6f1c8fc,0.0208656949,0.001898689
Desktop,9326cfbdcad5bdea9b577a2e18dddbd,0.0171147574,0.0010637328
CoffeeTable,77c74742e9504005a7d0cc9b15400f65,0.1902848967,0.0047567806
Watch,f57628258e99f63c5cd95682b31d27c1,0.0251012775,0.055036377
Couch,ac376ac6f62d2bd535836c728d324152,0.0169709971,0.0014176099
Couch,ace76562ee9d7c3a913c66b05d18ae8,0.053307195,0.0014935112
FoodItem,75c393b168565dd6c46fc34badacc65d,0.2388292385,0.0288165996
SodaCan,1b36df7ed7ddd974c538fbfc1e40dbe0,0.2437088458,0.0039982639
TV,dc4b21d338c4b4d1bef7854be4daf5ad,0.0309931919,0.0032460494
Speaker,88eefee684586cd3fd56d9106430c3fe,0.1615910835,0.0173057706
Pencil,a0f6c31cb843bb36e6277a09e44dcf27,0.0018085184,0.0019818728
Book,2c3fff6bb2f03eeddec62a61accd35e7,0.057581191,0.0130210491
FoodItem,867491181b7850b061c9ad0ab1ae1d49,0.1292318104,0.0180124378
Desk,15290e3d21f429372af07afc7a68d50,0.0196872406,0.0009586814
WallClock,686a205c36f5c85443ee5a34155b4f2b,0.0241484059,3.702e-07
Dresser,86c51bb7ed75c3de18c2ef97a78d01b,0.1495156378,0.0043126622
Mug,52273f4b17505e898ef19a48ac4fcfdf,0.0142963608,0.0002162272
Helicopter,feec5db6225ebb50691c7d003628ea2a,0.006626819,0.0283787734
DiningTable,b72bd5538da87c0da54b9afa882a89ed,0.0085191448,0.0021628694
